SEX,INSR_TYPE,TYPE_VEHICLE,MAKE,USAGE,PREMIUM,CLAIM_PAID,has_claim,INSURED_VALUE,PROD_YEAR,SEATS_NUM,CCM_TON,CARRYING_CAPACITY,EFFECTIVE_YR,policy_days,vehicle_age,log_insured,log_ccm,value_per_seat,ccm_per_seat,eff_yr,carry_miss,TYPE_USAGE,MAKE_TYPE,MAKE_USAGE
1,1202,Truck,ISUZU,General Cartage,23557.19,,0,900000.0,2006.0,2.0,8226.0,0.0,11,364,11.0,13.710151153416941,9.01517670716893,450000.0,4113.0,11.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
0,1201,Station Wagones,TOYOTA,Private,43740.93,,0,4147259.0,2011.0,9.0,4461.0,2.0,12,364,6.0,15.237958433187975,8.403352374992478,460806.55555555556,495.6666666666667,12.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
1,1201,Station Wagones,TOYOTA,Private,4203.4,,0,300000.0,1991.0,8.0,2367.0,2.0,57,364,26.0,12.611541086966115,7.769800996003896,37500.0,295.875,57.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Bus,VOLVO,Own service,20458.9,,0,1500000.0,1987.0,60.0,6700.0,0.0,11,364,27.0,14.220976332738882,8.81001204797317,25000.0,111.66666666666667,11.0,0,Bus_Own service,VOLVO_Bus,VOLVO_Own service
1,1202,Pick-up,DACIA,Own Goods,2661.8,,0,220000.0,2005.0,1.0,796.0,4.5,14,364,12.0,12.301387370778713,6.680854678790215,220000.0,796.0,14.0,0,Pick-up_Own Goods,DACIA_Pick-up,DACIA_Own Goods
0,1201,Automobile,MITSUBISHI,Private,10337.29,,0,848998.36,2002.0,4.0,2972.0,0.0,12,364,16.0,13.651813711465167,7.997326822998097,212249.59,743.0,12.0,1,Automobile_Private,MITSUBISHI_Automobile,MITSUBISHI_Private
0,1202,Truck,ISUZU,General Cartage,40781.88,,0,800000.0,2011.0,2.0,4570.0,35.0,12,364,6.0,13.592368256649284,8.427487278331744,400000.0,2285.0,12.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
0,1202,Pick-up,FORD,Own Goods,7437.48,,0,900000.0,2012.0,1.0,4164.0,10.0,16,364,5.0,13.710151153416941,8.334471554600944,900000.0,4164.0,16.0,0,Pick-up_Own Goods,FORD_Pick-up,FORD_Own Goods
0,1201,Automobile,GEELY,Private,3656.51,,0,430000.0,2012.0,4.0,1300.0,0.0,00,364,4.0,12.971542813248437,7.170888478512505,107500.0,325.0,0.0,1,Automobile_Private,GEELY_Automobile,GEELY_Private
0,1202,Pick-up,TOYOTA,Own Goods,14239.5,,0,1210025.66,2011.0,1.0,2740.0,10.0,12,364,4.0,14.006152950388051,7.916078096302786,1210025.66,2740.0,12.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1202,Truck,ISUZU,General Cartage,7301.47,38450.0,1,800000.0,2006.0,2.0,8226.0,0.0,74,181,10.0,13.592368256649284,9.01517670716893,400000.0,4113.0,74.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
0,1201,Automobile,TOYOTA,Private,1100.62,,0,54929.0,1992.0,4.0,1299.0,0.0,12,364,23.0,10.913814926336666,7.170119543449628,13732.25,324.75,12.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
1,1202,Pick-up,SUZUKI,Own Goods,3260.31,,0,230000.0,1999.0,1.0,1298.0,5.0,12,364,17.0,12.345838935721968,7.1693500166706,230000.0,1298.0,12.0,0,Pick-up_Own Goods,SUZUKI_Pick-up,SUZUKI_Own Goods
1,1201,Automobile,TOYOTA,Private,5098.51,,0,240000.0,1990.0,4.0,1295.0,0.0,12,364,27.0,12.388398368982115,7.16703787691222,60000.0,323.75,12.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1201,Station Wagones,TOYOTA,Private,14721.65,,0,1000000.0,2009.0,7.0,4164.0,2.0,11,364,8.0,13.815511557963774,8.334471554600944,142857.14285714287,594.8571428571429,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Pick-up,TOYOTA,Own Goods,6528.65,,0,550000.0,2006.0,2.0,4164.0,10.0,11,364,11.0,13.217675375388819,8.334471554600944,275000.0,2082.0,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Bus,NISSAN,Own service,10113.73,10361.5,1,500000.0,1999.0,2.0,4169.0,2.0,63,365,16.0,13.122365377402328,8.335671314792847,250000.0,2084.5,63.0,0,Bus_Own service,NISSAN_Bus,NISSAN_Own service
0,1202,Bus,DAEWOO,Own service,16300.08,,0,1198782.34,2008.0,43.0,8071.0,43.0,92,364,6.0,13.996817717097514,8.996156562033445,27878.659069767444,187.69767441860466,92.0,0,Bus_Own service,DAEWOO_Bus,DAEWOO_Own service
0,1201,Station Wagones,TOYOTA,Private,1601.79,,0,62271.0,1989.0,6.0,3980.0,2.0,06,364,25.0,11.039267165545677,8.289288323000317,10378.5,663.3333333333334,6.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Pick-up,MITSUBISHI,Own Goods,4769.36,,0,360000.0,2000.0,4.0,2500.0,7.0,11,364,14.0,12.793862088206213,7.824445930877619,90000.0,625.0,11.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
0,1202,Bus,TOYOTA,Own service,6881.45,,0,500000.0,2006.0,11.0,2986.0,0.0,13,364,8.0,13.122365377402328,8.00202481821611,45454.545454545456,271.45454545454544,13.0,0,Bus_Own service,TOYOTA_Bus,TOYOTA_Own service
0,1202,Pick-up,TOYOTA,Own Goods,8917.08,,0,1895568.45,2012.0,4.0,2494.0,6.0,13,364,5.0,14.455029852676446,7.822044008185619,473892.1125,623.5,13.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Pick-up,NISSAN,Own Goods,7115.8,,0,1017924.31,2009.0,4.0,3153.0,7.0,12,364,7.0,13.833277104049273,8.056426767522984,254481.0775,788.25,12.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
1,1202,Truck,IVECO,General Cartage,16145.13,,0,1300000.0,2009.0,1.0,9726.0,123.3,11,364,9.0,14.077875591662238,9.18266080286944,1300000.0,9726.0,11.0,0,Truck_General Cartage,IVECO_Truck,IVECO_General Cartage
1,1202,Trailers and semitrailers,ROLFO,General Cartage,8289.52,,0,235000.0,1974.0,0.0,0.0,229.0,08,364,40.0,12.367345048436391,0.0,,,8.0,0,Trailers and semitrailers_General Cartage,ROLFO_Trailers and semitrailers,ROLFO_General Cartage
0,1201,Automobile,TOYOTA,Private,4148.95,,0,300000.0,1986.0,4.0,3980.0,0.0,04,364,30.0,12.611541086966115,8.289288323000317,75000.0,995.0,4.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
1,1202,Truck,ISUZU,General Cartage,36442.01,,0,1200000.0,2011.0,2.0,8226.0,0.0,12,364,6.0,13.997832948091215,9.01517670716893,600000.0,4113.0,12.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
0,1202,Truck,NISSAN,Own Goods,9470.87,,0,752347.0,2005.0,1.0,12530.0,930.0,95,364,12.0,13.530954261846281,9.435960853165286,752347.0,12530.0,95.0,0,Truck_Own Goods,NISSAN_Truck,NISSAN_Own Goods
0,1202,Pick-up,TOYOTA,Own Goods,6383.41,,0,795000.0,2008.0,1.0,0.0,10.0,11,365,7.0,13.586098651497313,0.0,795000.0,0.0,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1202,Truck,NISSAN,Own Goods,27212.09,,0,975000.0,1999.0,1.0,12503.0,155.9,11,364,17.0,13.790193775620484,9.433803872101313,975000.0,12503.0,11.0,0,Truck_Own Goods,NISSAN_Truck,NISSAN_Own Goods
0,1202,Bus,TOYOTA,Own service,8009.05,,0,600000.0,2009.0,12.0,2986.0,12.0,12,364,5.0,13.304686600863562,8.00202481821611,50000.0,248.83333333333334,12.0,0,Bus_Own service,TOYOTA_Bus,TOYOTA_Own service
2,1202,Truck,IVECO,General Cartage,20083.36,,0,600000.0,1992.0,1.0,13798.0,166.0,10,365,24.0,13.304686600863562,9.532351404751555,600000.0,13798.0,10.0,0,Truck_General Cartage,IVECO_Truck,IVECO_General Cartage
0,1202,Truck,RENAULT,Own Goods,5743.4,,0,300000.0,1996.0,2.0,12500.0,160.0,12,364,20.0,12.611541086966115,9.433563920090563,150000.0,6250.0,12.0,0,Truck_Own Goods,RENAULT_Truck,RENAULT_Own Goods
0,1202,Truck,NISSAN,Own Goods,8717.23,,0,609811.36,2001.0,1.0,12503.0,0.0,12,365,14.0,13.320906582271515,9.433803872101313,609811.36,12503.0,12.0,0,Truck_Own Goods,NISSAN_Truck,NISSAN_Own Goods
0,1202,Pick-up,MITSUBISHI,Own Goods,4362.7,,0,300000.0,1997.0,4.0,2477.0,7.0,16,364,20.0,12.611541086966115,7.815207062189088,75000.0,619.25,16.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
0,1202,Pick-up,LANDROVER,Own Goods,10428.25,,0,1330000.0,2011.0,4.0,2499.0,6.0,11,365,4.0,14.100690252077353,7.824046010856292,332500.0,624.75,11.0,0,Pick-up_Own Goods,LANDROVER_Pick-up,LANDROVER_Own Goods
0,1201,Station Wagones,LANDROVER,Private,7382.86,5652.17,1,587107.23,2000.0,6.0,4164.0,0.0,11,364,17.0,13.282964460008872,8.334471554600944,97851.205,694.0,11.0,0,Station Wagones_Private,LANDROVER_Station Wagones,LANDROVER_Private
0,1202,Truck,LOW BED,Own Goods,13107.72,,0,1500000.0,2012.0,1.0,9726.0,92.0,13,364,4.0,14.220976332738882,9.18266080286944,1500000.0,9726.0,13.0,0,Truck_Own Goods,LOW BED_Truck,LOW BED_Own Goods
0,1201,Station Wagones,GMC,Private,23322.25,,0,2000000.0,2005.0,6.0,5300.0,2.0,11,365,10.0,14.508658238524095,8.575650760987806,333333.3333333333,883.3333333333334,11.0,1,Station Wagones_Private,GMC_Station Wagones,GMC_Private
2,1201,Automobile,LANDROVER,Private,2949.64,,0,350000.0,2000.0,4.0,1796.0,0.0,06,365,15.0,12.765691290604371,7.493873886783559,87500.0,449.0,6.0,1,Automobile_Private,LANDROVER_Automobile,LANDROVER_Private
0,1202,Pick-up,MITSUBISHI,Own Goods,4049.15,,0,280000.0,1999.0,4.0,1997.0,5.1,13,365,16.0,12.54254845357358,7.599901959208498,70000.0,499.25,13.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
2,1201,Automobile,TOYOTA,Private,1496.98,,0,120000.0,1991.0,4.0,1295.0,0.0,73,364,24.0,11.695255355062795,7.16703787691222,30000.0,323.75,73.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1202,Pick-up,MAZDA,Own Goods,3632.4,,0,148000.0,1998.0,2.0,2499.0,10.0,78,365,17.0,11.904974309480183,7.824046010856292,74000.0,1249.5,78.0,0,Pick-up_Own Goods,MAZDA_Pick-up,MAZDA_Own Goods
1,1202,Truck,SINO HOWO,General Cartage,29217.1,81400.0,1,1300000.0,2012.0,1.0,9726.0,132.0,12,364,4.0,14.077875591662238,9.18266080286944,1300000.0,9726.0,12.0,0,Truck_General Cartage,SINO HOWO_Truck,SINO HOWO_General Cartage
0,1202,Truck,ASTRA,Own Goods,9993.004,,0,1600000.0,2011.0,1.0,12500.0,150.0,12,364,6.0,14.285514812209815,9.433563920090563,1600000.0,12500.0,12.0,0,Truck_Own Goods,ASTRA_Truck,ASTRA_Own Goods
2,1201,Automobile,LIFAN,Private,5776.09,,0,580000.0,2012.0,4.0,1800.0,0.0,46,364,4.0,13.270785106659046,7.496097345175956,145000.0,450.0,46.0,1,Automobile_Private,LIFAN_Automobile,LIFAN_Private
1,1202,Pick-up,TOYOTA,Own Goods,19987.69,,0,2767546.09,2014.0,1.0,4164.0,10.0,11,364,2.0,14.83347195877699,8.334471554600944,2767546.09,4164.0,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1201,Automobile,TOYOTA,Private,2454.2,,0,300000.0,1992.0,4.0,2986.0,0.0,26,364,26.0,12.611541086966115,8.00202481821611,75000.0,746.5,26.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1201,Automobile,TOYOTA,Private,1658.39,,0,90000.0,1993.0,4.0,1295.0,0.0,00,364,21.0,11.407576060361786,7.16703787691222,22500.0,323.75,0.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1202,Pick-up,MITSUBISHI,Own Goods,3020.36,,0,230000.0,2000.0,4.0,1997.0,6.0,11,364,15.0,12.345838935721968,7.599901959208498,57500.0,499.25,11.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
0,1201,Station Wagones,TOYOTA,Private,6372.0,,0,250000.0,1988.0,8.0,4164.0,2.0,16,364,29.0,12.429220196836383,8.334471554600944,31250.0,520.5,16.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Pick-up,TOYOTA,Own Goods,14355.62,,0,2255608.54,2012.0,1.0,4164.0,10.0,17,364,5.0,14.62893080037953,8.334471554600944,2255608.54,4164.0,17.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Pick-up,FORD,Own Goods,11586.23,,0,670261.13,2006.0,4.0,2900.0,7.0,11,365,9.0,13.415424153659174,7.972810784121404,167565.2825,725.0,11.0,0,Pick-up_Own Goods,FORD_Pick-up,FORD_Own Goods
0,1202,Truck,ISUZU,Own Goods,14741.6,,0,800000.0,2001.0,2.0,8226.0,0.0,11,364,13.0,13.592368256649284,9.01517670716893,400000.0,4113.0,11.0,0,Truck_Own Goods,ISUZU_Truck,ISUZU_Own Goods
0,1201,Automobile,TOYOTA,Private,14551.13,,0,969342.19,2010.0,4.0,1300.0,0.0,13,365,5.0,13.784373997416425,7.170888478512505,242335.5475,325.0,13.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
1,1202,Trailers and semitrailers,MESFIN,General Cartage,6592.32,,0,312750.0,2006.0,0.0,0.0,220.0,06,365,9.0,12.653162625766091,0.0,,,6.0,0,Trailers and semitrailers_General Cartage,MESFIN_Trailers and semitrailers,MESFIN_General Cartage
0,1201,Station Wagones,TOYOTA,Private,8933.75,46250.0,1,643000.0,2003.0,8.0,4164.0,2.0,01,364,11.0,13.3739015584285,8.334471554600944,80375.0,520.5,1.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Truck,NISSAN,Own Goods,12200.65,,0,800000.0,2005.0,1.0,12503.0,0.0,12,365,10.0,13.592368256649284,9.433803872101313,800000.0,12503.0,12.0,0,Truck_Own Goods,NISSAN_Truck,NISSAN_Own Goods
1,1201,Automobile,MERCEDES,Private,1699.41,,0,150000.0,1987.0,4.0,1987.0,0.0,53,364,27.0,11.918397239722838,7.59488438721652,37500.0,496.75,53.0,1,Automobile_Private,MERCEDES_Automobile,MERCEDES_Private
0,1202,Pick-up,TOYOTA,Own Goods,15840.93,,0,2273953.85,2012.0,1.0,4164.0,10.0,17,364,5.0,14.63703109821424,8.334471554600944,2273953.85,4164.0,17.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Bus,MERCEEDES,Own service,12621.1,,0,514000.0,2006.0,28.0,5958.0,0.0,11,364,8.0,13.1499804899607,8.69265796074698,18357.14285714286,212.78571428571428,11.0,0,Bus_Own service,MERCEEDES_Bus,MERCEEDES_Own service
0,1202,Truck,HINO,General Cartage,12054.54,,0,598399.25,2008.0,2.0,7261.0,200.0,00,364,6.0,13.302015123423066,8.89041055197428,299199.625,3630.5,0.0,0,Truck_General Cartage,HINO_Truck,HINO_General Cartage
0,1202,Special construction,ROLLER,Special Construction,3563.68,100000.16,1,800000.0,2009.0,0.0,168.0,0.0,15,364,8.0,13.592368256649284,5.1298987149230735,,,15.0,0,Special construction_Special Construction,ROLLER_Special construction,ROLLER_Special Construction
0,1202,Bus,TOYOTA,Own service,6171.16,,0,250000.0,1997.0,11.0,1998.0,0.0,13,364,20.0,12.429220196836383,7.6004023345004,22727.272727272728,181.63636363636363,13.0,0,Bus_Own service,TOYOTA_Bus,TOYOTA_Own service
0,1202,Pick-up,TOYOTA,Own Goods,5841.71,,0,460000.0,2000.0,2.0,4164.0,10.0,11,364,14.0,13.038983942375959,8.334471554600944,230000.0,2082.0,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1202,Trailers and semitrailers,BARTOLETI,General Cartage,12811.42,,0,500000.0,1990.0,0.0,0.0,208.0,13,365,26.0,13.122365377402328,0.0,,,13.0,0,Trailers and semitrailers_General Cartage,BARTOLETI_Trailers and semitrailers,BARTOLETI_General Cartage
0,1201,Motor-cycle,SUZUKI,Private,878.37,,0,42000.0,2007.0,1.0,183.0,0.0,11,365,8.0,10.645448706505872,5.214935757608986,42000.0,183.0,11.0,1,Motor-cycle_Private,SUZUKI_Motor-cycle,SUZUKI_Private
1,1202,Bus,TOYOTA,Fare Paying Passengers,15889.45,,0,400000.0,2001.0,11.0,2779.0,11.0,13,364,13.0,12.899222326086994,7.930206206684683,36363.63636363636,252.63636363636363,13.0,0,Bus_Fare Paying Passengers,TOYOTA_Bus,TOYOTA_Fare Paying Passengers
0,1201,Automobile,TOYOTA,Private,7733.33,,0,629189.7,2012.0,4.0,1299.0,0.0,11,365,3.0,13.352189669383153,7.170119543449628,157297.425,324.75,11.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1201,Station Wagones,TOYOTA,Private,748.4,,0,168435.56,1998.0,4.0,2494.0,2.0,11,365,17.0,12.034314459364872,7.822044008185619,42108.89,623.5,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1201,Station Wagones,MITSUBISHI,Private,9078.79,,0,600000.0,2006.0,6.0,2835.0,2.0,11,364,11.0,13.304686600863562,7.950149887652018,100000.0,472.5,11.0,1,Station Wagones_Private,MITSUBISHI_Station Wagones,MITSUBISHI_Private
0,1202,Truck,IVECO,General Cartage,19532.87,,0,810750.0,1996.0,1.0,13798.0,148.0,13,365,19.0,13.605716257594644,9.532351404751555,810750.0,13798.0,13.0,0,Truck_General Cartage,IVECO_Truck,IVECO_General Cartage
2,1201,Automobile,HYUNDAI,Private,3767.06,,0,274500.0,2010.0,4.0,1200.0,0.0,10,364,7.0,12.522710182912336,7.0909098220799835,68625.0,300.0,10.0,1,Automobile_Private,HYUNDAI_Automobile,HYUNDAI_Private
1,1202,Truck,GENLYON,General Cartage,19670.07,,0,1380300.0,2012.0,1.0,0.0,106.1,12,364,5.0,14.137812149291593,0.0,1380300.0,0.0,12.0,0,Truck_General Cartage,GENLYON_Truck,GENLYON_General Cartage
0,1202,Truck,FIAT,Own Goods,10077.52,,0,852619.6,1996.0,1.0,4169.0,140.2,05,364,19.0,13.656069944410058,8.335671314792847,852619.6,4169.0,5.0,0,Truck_Own Goods,FIAT_Truck,FIAT_Own Goods
0,1201,Station Wagones,TOYOTA,Private,12480.85,,0,1200000.0,2006.0,8.0,4164.0,2.0,11,364,10.0,13.997832948091215,8.334471554600944,150000.0,520.5,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Pick-up,MITSUBISHI,Own Goods,6631.91,,0,380000.0,2001.0,4.0,2477.0,7.0,13,364,13.0,12.847929163278053,7.815207062189088,95000.0,619.25,13.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
2,1201,Automobile,TOYOTA,Private,3368.3,,0,180000.0,2002.0,4.0,997.0,0.0,15,364,14.0,12.100717685412471,6.905753276311464,45000.0,249.25,15.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
1,1202,Pick-up,TOYOTA,Own Goods,2042.11,185746.52,1,790000.0,2005.0,4.0,2494.0,10.0,13,183,12.0,13.579789490265188,7.822044008185619,197500.0,623.5,13.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1201,Station Wagones,NISSAN,Private,13561.17,,0,950000.0,2006.0,6.0,4169.0,2.0,14,364,11.0,13.76421831620775,8.335671314792847,158333.33333333334,694.8333333333334,14.0,1,Station Wagones_Private,NISSAN_Station Wagones,NISSAN_Private
0,1202,Pick-up,TOYOTA,Own Goods,5953.97,,0,470000.0,2010.0,2.0,4164.0,10.0,11,365,5.0,13.060490101343552,8.334471554600944,235000.0,2082.0,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1201,Station Wagones,TOYOTA,Private,33154.18,,0,2410200.0,2010.0,12.0,4164.0,2.0,11,364,8.0,14.69522070447867,8.334471554600944,200850.0,347.0,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Bus,TOYOTA,Own service,9414.98,27664.44,1,782165.0,2011.0,22.0,4298.0,0.0,76,364,4.0,13.569822273214875,8.366137716496281,35552.954545454544,195.36363636363637,76.0,0,Bus_Own service,TOYOTA_Bus,TOYOTA_Own service
0,1201,Automobile,MITSUBISHI,Private,5278.37,,0,680000.0,2010.0,4.0,1299.0,0.0,11,364,8.0,13.429849547739444,7.170119543449628,170000.0,324.75,11.0,1,Automobile_Private,MITSUBISHI_Automobile,MITSUBISHI_Private
0,1201,Pick-up,GMS,Own Goods,29.91,,0,65660.0,2000.0,4.0,2000.0,7.0,16,364,18.0,11.092260420912195,7.601402334583733,16415.0,500.0,16.0,0,Pick-up_Own Goods,GMS_Pick-up,GMS_Own Goods
0,1202,Pick-up,TOYOTA,Own Goods,6110.23,,0,480000.0,2004.0,4.0,2779.0,7.0,01,364,12.0,13.081543466215237,7.930206206684683,120000.0,694.75,1.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Pick-up,NISSAN,Own Goods,6343.0,,0,500000.0,1990.0,4.0,2663.0,7.0,11,365,25.0,13.122365377402328,7.88758403166028,125000.0,665.75,11.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
0,1202,Truck,VOLVO,Own Goods,18988.29,,0,1145000.0,2000.0,1.0,12000.0,400.0,01,364,14.0,13.95091606833254,9.392745258631441,1145000.0,12000.0,1.0,0,Truck_Own Goods,VOLVO_Truck,VOLVO_Own Goods
0,1202,Pick-up,TOYOTA,Own Goods,3998.82,24203.4,1,380000.0,2001.0,4.0,2779.0,4.0,85,364,14.0,12.847929163278053,7.930206206684683,95000.0,694.75,85.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Pick-up,MITSUBISHI,Own Goods,3217.32,140650.0,1,385912.66,2007.0,4.0,2830.0,7.0,84,364,7.0,12.863368944670666,7.9483852851118995,96478.165,707.5,84.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
1,1202,Bus,TOYOTA,Fare Paying Passengers,14496.33,,0,400000.0,2005.0,14.0,2494.0,0.0,53,364,9.0,12.899222326086994,7.822044008185619,28571.428571428572,178.14285714285714,53.0,0,Bus_Fare Paying Passengers,TOYOTA_Bus,TOYOTA_Fare Paying Passengers
0,1201,Motor-cycle,SUZUKI,Private,1173.905,,0,78000.0,2010.0,1.0,183.0,0.0,11,364,5.0,11.264476926102367,5.214935757608986,78000.0,183.0,11.0,1,Motor-cycle_Private,SUZUKI_Motor-cycle,SUZUKI_Private
0,1202,Truck,FIAT,General Cartage,7524.32,20750.0,1,272376.56,1992.0,2.0,11630.0,147.0,11,365,23.0,12.514944471009544,9.36142922633904,136188.28,5815.0,11.0,0,Truck_General Cartage,FIAT_Truck,FIAT_General Cartage
0,1201,Station Wagones,HOVER,Private,5142.36,,0,519450.0,2008.0,4.0,2400.0,2.0,09,365,8.0,13.160527763609926,7.783640596221253,129862.5,600.0,9.0,1,Station Wagones_Private,HOVER_Station Wagones,HOVER_Private
0,1202,Tractor,JOHN DEER,Agricultural Own Farm,17957.24,,0,2160127.07,2010.0,0.0,0.0,10.0,11,364,4.0,14.585678069569333,0.0,,,11.0,0,Tractor_Agricultural Own Farm,JOHN DEER_Tractor,JOHN DEER_Agricultural Own Farm
0,1201,Station Wagones,NISSAN,Private,1536.93,,0,53454.0,1999.0,6.0,4169.0,2.0,11,364,16.0,10.8865954574476,8.335671314792847,8909.0,694.8333333333334,11.0,1,Station Wagones_Private,NISSAN_Station Wagones,NISSAN_Private
0,1202,Truck,MITSUBISHI,Own Goods,4976.51,,0,137782.4,1995.0,2.0,3567.0,20.0,14,364,19.0,11.833438165864052,8.1797604936999,68891.2,1783.5,14.0,0,Truck_Own Goods,MITSUBISHI_Truck,MITSUBISHI_Own Goods
0,1202,Pick-up,MITSUBISHI,Own Goods,2117.32,,0,198188.49,1999.0,4.0,0.0,4.0,80,364,18.0,12.196978872226824,0.0,49547.1225,0.0,80.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
0,1201,Automobile,TOYOTA,Private,9272.84,,0,780000.0,2003.0,8.0,4164.0,0.0,14,364,14.0,13.567050480716235,8.334471554600944,97500.0,520.5,14.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
1,1202,Truck,IVECO,General Cartage,25534.6,,0,1610000.0,2006.0,0.0,11300.0,157.0,11,364,8.0,14.291745358078465,9.332646496360152,,,11.0,0,Truck_General Cartage,IVECO_Truck,IVECO_General Cartage
0,1202,Bus,TOYOTA,Own service,10586.01,,0,800000.0,2010.0,11.0,2494.0,11.0,11,364,6.0,13.592368256649284,7.822044008185619,72727.27272727272,226.72727272727272,11.0,0,Bus_Own service,TOYOTA_Bus,TOYOTA_Own service
1,1201,Automobile,SUZUKI,Private,2661.1,,0,200000.0,1993.0,4.0,1590.0,0.0,11,364,23.0,12.206077645517674,7.372118028337787,50000.0,397.5,11.0,1,Automobile_Private,SUZUKI_Automobile,SUZUKI_Private
0,1202,Station Wagones,TOYOTA,Ambulance,4450.55,,0,350000.0,1985.0,5.0,2495.0,0.0,11,364,32.0,12.765691290604371,7.822444729489319,70000.0,499.0,11.0,0,Station Wagones_Ambulance,TOYOTA_Station Wagones,TOYOTA_Ambulance
0,1202,Special construction,INTERNATIONAL USE,Own service,29407.89,,0,1500000.0,2011.0,3.0,4164.0,1.0,12,364,6.0,14.220976332738882,8.334471554600944,500000.0,1388.0,12.0,0,Special construction_Own service,INTERNATIONAL USE_Special construction,INTERNATIONAL USE_Own service
0,1201,Station Wagones,TOYOTA,Private,16634.79,17666.35,1,1426571.42,2009.0,9.0,4164.0,2.0,83,364,5.0,14.170785215960098,8.334471554600944,158507.93555555554,462.6666666666667,83.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Truck,NISSAN,Own Goods,12011.93,,0,752347.0,2005.0,1.0,12503.0,1400.0,95,365,10.0,13.530954261846281,9.433803872101313,752347.0,12503.0,95.0,0,Truck_Own Goods,NISSAN_Truck,NISSAN_Own Goods
1,1202,Pick-up,TOYOTA,Own Goods,4334.22,,0,340000.0,1995.0,1.0,2446.0,10.0,12,364,22.0,12.73670383776449,7.802618063442671,340000.0,2446.0,12.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
