Age,AnnualIncome,FamilyMembers,ChronicDiseases,Employment Type,GraduateOrNot,FrequentFlyer,EverTravelledAbroad,purchase_probability,recommended_contact
33,1100000,4,1,Government Sector,Yes,No,Yes,0.39487725865986584,False
28,700000,5,0,Private Sector/Self Employed,Yes,No,No,0.09767608170826458,False
28,300000,5,0,Government Sector,Yes,No,No,0.06098745234544436,False
26,500000,5,1,Government Sector,Yes,No,No,0.39118745715361364,False
33,600000,7,0,Government Sector,Yes,No,No,0.8110086989572168,True
30,1450000,4,1,Private Sector/Self Employed,No,Yes,Yes,0.9498285095526222,True
34,850000,5,1,Private Sector/Self Employed,Yes,No,No,0.24147558180160086,False
29,900000,3,0,Private Sector/Self Employed,Yes,No,No,0.4041843717191514,False
25,1150000,7,0,Private Sector/Self Employed,No,No,No,0.4000363824900201,False
26,500000,6,0,Government Sector,Yes,No,No,0.14742220310414925,False
25,750000,2,0,Government Sector,Yes,Yes,No,0.3110897796451653,False
34,1500000,3,0,Private Sector/Self Employed,Yes,Yes,Yes,0.9815432934502502,True
30,500000,7,1,Private Sector/Self Employed,No,No,No,0.32256161789008225,False
28,1300000,5,1,Private Sector/Self Employed,Yes,Yes,No,0.33331612819826617,False
29,1050000,3,0,Private Sector/Self Employed,Yes,No,No,0.44191676891296,False
32,900000,5,0,Government Sector,Yes,Yes,No,0.18977388666659556,False
34,1300000,6,1,Private Sector/Self Employed,Yes,No,No,0.8059083675439157,True
26,550000,4,0,Government Sector,Yes,No,No,0.40622761180818917,False
35,800000,4,0,Private Sector/Self Employed,No,No,No,0.43840545306239626,False
28,650000,3,0,Private Sector/Self Employed,Yes,No,No,0.32641938011490196,False
29,1050000,5,0,Private Sector/Self Employed,Yes,No,No,0.14007874485773777,False
34,1050000,4,1,Private Sector/Self Employed,Yes,No,No,0.3225547043790097,False
26,1400000,4,0,Private Sector/Self Employed,Yes,No,Yes,0.9760001316514222,True
28,1150000,8,0,Private Sector/Self Employed,Yes,Yes,No,0.1086786050548531,False
28,500000,4,0,Private Sector/Self Employed,Yes,No,No,0.26798366124735584,False
32,350000,5,0,Government Sector,Yes,No,No,0.060441917728845836,False
33,1100000,8,0,Government Sector,Yes,No,No,0.8935736210577813,True
29,1200000,4,0,Private Sector/Self Employed,Yes,No,No,0.29045375178318844,False
34,700000,4,1,Private Sector/Self Employed,Yes,Yes,No,0.32216586164456984,False
28,750000,4,0,Private Sector/Self Employed,Yes,Yes,No,0.14482492536910588,False
25,1700000,6,0,Private Sector/Self Employed,No,Yes,No,0.9219851090394878,True
31,950000,3,0,Private Sector/Self Employed,Yes,Yes,No,0.12954730336896353,False
29,600000,5,1,Private Sector/Self Employed,Yes,No,No,0.2835055412140594,False
34,850000,4,0,Private Sector/Self Employed,Yes,No,No,0.47327373668328593,False
29,1200000,9,0,Private Sector/Self Employed,Yes,No,No,0.3319047704357214,False
34,700000,4,0,Private Sector/Self Employed,Yes,No,No,0.47789973541005076,False
25,1150000,2,0,Private Sector/Self Employed,No,No,Yes,0.3420569527649673,False
31,950000,4,0,Private Sector/Self Employed,Yes,No,No,0.17880042411235902,False
34,500000,5,0,Private Sector/Self Employed,Yes,No,No,0.18908648037784764,False
26,1750000,3,0,Private Sector/Self Employed,Yes,No,No,0.41043722289147877,False
28,1150000,3,1,Private Sector/Self Employed,Yes,No,No,0.26764597294581915,False
28,1150000,4,0,Private Sector/Self Employed,Yes,No,No,0.1845254994822408,False
28,1200000,5,0,Private Sector/Self Employed,Yes,No,No,0.278281153732474,False
34,1500000,3,0,Private Sector/Self Employed,Yes,Yes,Yes,0.9815432934502502,True
34,1500000,3,0,Private Sector/Self Employed,Yes,Yes,Yes,0.9815432934502502,True
28,1450000,5,0,Private Sector/Self Employed,Yes,Yes,Yes,0.9729572300635191,True
27,850000,4,0,Government Sector,Yes,No,No,0.2351605828041903,False
28,1200000,3,0,Private Sector/Self Employed,Yes,No,No,0.3095154749462133,False
28,800000,3,1,Private Sector/Self Employed,Yes,No,No,0.31740321423612244,False
25,1700000,3,0,Private Sector/Self Employed,Yes,Yes,No,0.9688361748322473,True
26,1450000,3,0,Government Sector,Yes,Yes,Yes,0.9538885095039896,True
25,750000,3,1,Government Sector,Yes,No,No,0.2064836431312293,False
29,1200000,4,0,Private Sector/Self Employed,Yes,No,No,0.29045375178318844,False
31,400000,6,0,Government Sector,Yes,No,No,0.062259118401182326,False
33,1400000,5,0,Private Sector/Self Employed,Yes,No,Yes,0.9030223625979752,True
28,1100000,5,0,Private Sector/Self Employed,Yes,No,No,0.1065883187854741,False
29,1200000,4,0,Private Sector/Self Employed,Yes,No,No,0.29045375178318844,False
26,550000,4,0,Government Sector,Yes,No,No,0.40622761180818917,False
26,600000,3,0,Private Sector/Self Employed,Yes,No,No,0.2153370030829875,False
28,500000,4,1,Private Sector/Self Employed,Yes,No,No,0.4535727084309672,False
28,300000,6,1,Government Sector,Yes,No,No,0.11422811503657689,False
27,350000,4,0,Private Sector/Self Employed,No,No,No,0.06630547325526093,False
29,1100000,8,0,Private Sector/Self Employed,Yes,No,No,0.28814430636142574,False
28,800000,6,0,Private Sector/Self Employed,Yes,No,Yes,0.20801628437104575,False
29,1350000,4,0,Private Sector/Self Employed,Yes,No,Yes,0.9720204834270386,True
28,550000,5,0,Private Sector/Self Employed,No,Yes,No,0.441621463900298,False
33,550000,3,1,Private Sector/Self Employed,Yes,No,No,0.4615413968591355,False
34,1000000,3,0,Private Sector/Self Employed,Yes,Yes,No,0.32275624655359986,False
29,1050000,7,0,Private Sector/Self Employed,Yes,Yes,No,0.17551910125791254,False
26,500000,8,0,Government Sector,Yes,No,No,0.13558286664056893,False
25,1400000,3,0,Private Sector/Self Employed,Yes,No,Yes,0.9171727772637265,True
28,800000,5,0,Private Sector/Self Employed,Yes,No,No,0.06986410134480622,False
25,1350000,5,1,Private Sector/Self Employed,No,No,Yes,0.8539388256658108,True
35,800000,5,0,Private Sector/Self Employed,No,No,No,0.3543198595741752,False
25,1800000,6,0,Private Sector/Self Employed,Yes,Yes,No,0.8500300253842415,True
28,800000,4,1,Private Sector/Self Employed,Yes,Yes,No,0.29214646660637217,False
29,600000,6,0,Private Sector/Self Employed,Yes,No,No,0.3408685696470222,False
29,1200000,6,0,Private Sector/Self Employed,Yes,No,No,0.26623987197376237,False
32,800000,5,1,Government Sector,Yes,Yes,No,0.3690712575822577,False
28,300000,3,0,Government Sector,Yes,No,No,0.06460616360271719,False
31,1400000,4,1,Private Sector/Self Employed,Yes,No,Yes,0.8874545919964341,True
25,1700000,6,0,Private Sector/Self Employed,Yes,Yes,No,0.9484333589989188,True
31,350000,4,1,Government Sector,No,No,No,0.03316126828006314,False
29,1050000,5,0,Private Sector/Self Employed,Yes,No,No,0.14007874485773777,False
29,1200000,5,0,Private Sector/Self Employed,Yes,No,No,0.2959848650803967,False
31,1100000,4,0,Private Sector/Self Employed,Yes,Yes,No,0.16567214068678354,False
31,400000,5,0,Government Sector,No,No,No,0.006910541699139514,False
33,800000,4,0,Government Sector,Yes,No,No,0.2108033583466523,False
34,1300000,5,0,Private Sector/Self Employed,Yes,No,Yes,0.40554036543477645,False
28,700000,4,1,Private Sector/Self Employed,Yes,No,Yes,0.3026136043298578,False
32,350000,3,0,Government Sector,Yes,No,Yes,0.44250952506032426,False
28,900000,8,0,Private Sector/Self Employed,Yes,No,No,0.30031018317570124,False
32,350000,3,0,Government Sector,Yes,No,Yes,0.44250952506032426,False
34,700000,4,1,Private Sector/Self Employed,Yes,Yes,No,0.32216586164456984,False
28,1200000,4,0,Private Sector/Self Employed,Yes,No,No,0.20475699244031795,False
27,350000,5,1,Private Sector/Self Employed,No,No,No,0.13823974002412195,False
28,300000,5,0,Government Sector,Yes,No,No,0.06098745234544436,False
32,850000,4,0,Government Sector,Yes,No,No,0.11085831374014395,False
28,1200000,3,0,Government Sector,Yes,No,No,0.44756819478876053,False
31,400000,7,1,Government Sector,No,No,No,0.049932750082539244,False
28,1250000,7,0,Private Sector/Self Employed,Yes,No,No,0.21535658959115767,False
28,300000,5,0,Government Sector,Yes,No,No,0.06098745234544436,False
28,550000,6,0,Private Sector/Self Employed,No,No,No,0.3070283119957894,False
28,1200000,6,1,Private Sector/Self Employed,Yes,No,No,0.14488668557817216,False
34,700000,5,0,Private Sector/Self Employed,Yes,No,No,0.4859154505955812,False
34,1300000,5,0,Government Sector,Yes,Yes,No,0.5129843750838529,True
27,1550000,4,0,Private Sector/Self Employed,No,Yes,No,0.9071528047226424,True
26,600000,3,0,Private Sector/Self Employed,Yes,Yes,No,0.12691122382302028,False
27,900000,4,0,Government Sector,Yes,No,No,0.24092057501024197,False
30,750000,3,1,Private Sector/Self Employed,No,No,No,0.51015589991942,True
32,800000,3,1,Government Sector,Yes,No,No,0.19852396764322894,False
28,550000,8,0,Private Sector/Self Employed,Yes,No,No,0.18540893035408929,False
34,1050000,5,0,Private Sector/Self Employed,Yes,Yes,No,0.3286164601867081,False
28,550000,5,0,Private Sector/Self Employed,Yes,No,No,0.1572465044110066,False
34,500000,5,0,Private Sector/Self Employed,Yes,No,No,0.18908648037784764,False
31,400000,6,1,Government Sector,Yes,No,No,0.06391071745492308,False
26,1400000,6,0,Private Sector/Self Employed,Yes,No,Yes,0.9823508622282818,True
28,300000,7,1,Government Sector,Yes,No,No,0.15773310893137069,False
35,800000,5,0,Private Sector/Self Employed,No,No,No,0.3543198595741752,False
25,1400000,5,0,Private Sector/Self Employed,Yes,No,Yes,0.971540624545273,True
31,1500000,2,0,Government Sector,Yes,Yes,Yes,0.9307483555890259,True
25,1700000,3,0,Private Sector/Self Employed,Yes,Yes,No,0.9688361748322473,True
34,1500000,4,0,Private Sector/Self Employed,Yes,Yes,Yes,0.9798939354563418,True
29,1050000,7,0,Private Sector/Self Employed,Yes,No,No,0.3757160601839872,False
34,1000000,3,0,Private Sector/Self Employed,Yes,No,No,0.24140461782158865,False
29,500000,3,0,Private Sector/Self Employed,Yes,No,No,0.232017770349642,False
26,1400000,5,0,Private Sector/Self Employed,Yes,No,Yes,0.9881463897138205,True
34,1500000,4,1,Private Sector/Self Employed,Yes,Yes,Yes,0.9833289095352313,True
28,1100000,7,0,Private Sector/Self Employed,Yes,Yes,No,0.14352582159502233,False
28,700000,4,0,Private Sector/Self Employed,Yes,No,No,0.2602374146181823,False
27,350000,2,0,Private Sector/Self Employed,No,No,No,0.1382021944566672,False
27,1050000,4,1,Government Sector,Yes,No,No,0.4215752772093456,False
34,1300000,4,0,Private Sector/Self Employed,Yes,No,No,0.34886691458476304,False
31,1350000,9,1,Private Sector/Self Employed,Yes,No,Yes,0.9013941629485194,True
27,500000,4,0,Government Sector,Yes,No,No,0.3847571100538936,False
28,1200000,4,0,Government Sector,Yes,No,No,0.27874709597267716,False
35,1100000,3,0,Government Sector,Yes,No,No,0.4172700310965649,False
32,350000,6,0,Government Sector,Yes,No,No,0.14701093534171253,False
31,900000,5,0,Private Sector/Self Employed,Yes,No,No,0.20082479280243684,False
26,750000,5,1,Private Sector/Self Employed,Yes,No,No,0.31457711958059226,False
31,1300000,6,0,Government Sector,Yes,No,No,0.4498219705894095,False
28,1200000,5,0,Government Sector,Yes,No,No,0.2767970031779931,False
28,800000,7,1,Private Sector/Self Employed,Yes,No,No,0.38608349723544577,False
28,700000,5,0,Private Sector/Self Employed,Yes,No,No,0.09767608170826458,False
32,850000,4,1,Government Sector,Yes,No,No,0.25700487884262446,False
28,700000,4,1,Private Sector/Self Employed,Yes,No,No,0.3381942190586182,False
26,500000,3,0,Government Sector,Yes,No,No,0.2217003199162541,False
31,1400000,3,0,Private Sector/Self Employed,Yes,No,Yes,0.9764416124501614,True
35,1100000,4,0,Government Sector,Yes,Yes,No,0.5574709629220329,True
25,600000,4,1,Private Sector/Self Employed,No,Yes,No,0.15176598796776028,False
31,1250000,4,1,Private Sector/Self Employed,Yes,No,No,0.20408027674575904,False
27,1000000,3,1,Private Sector/Self Employed,No,No,No,0.26105646351206674,False
28,600000,4,1,Government Sector,Yes,No,No,0.1714853471587341,False
33,400000,2,0,Government Sector,Yes,No,No,0.09549153972847174,False
33,650000,4,0,Government Sector,Yes,No,Yes,0.49321119567787236,False
28,700000,7,0,Private Sector/Self Employed,Yes,Yes,No,0.13665917217274806,False
25,600000,4,1,Private Sector/Self Employed,No,Yes,No,0.15176598796776028,False
28,1450000,6,0,Private Sector/Self Employed,Yes,Yes,Yes,0.958308261223387,True
28,600000,5,0,Private Sector/Self Employed,Yes,Yes,No,0.27392094047939614,False
28,800000,4,0,Private Sector/Self Employed,Yes,No,No,0.2782590310267018,False
28,300000,4,1,Government Sector,No,No,No,0.07873588721567976,False
28,1150000,7,0,Private Sector/Self Employed,Yes,No,No,0.17859638116028267,False
27,1550000,6,1,Private Sector/Self Employed,No,Yes,No,0.8298433411821258,True
34,500000,4,0,Private Sector/Self Employed,Yes,No,No,0.11589617161319243,False
33,1100000,5,0,Government Sector,Yes,No,No,0.23832603092918905,False
30,550000,6,0,Private Sector/Self Employed,No,No,No,0.27282288948673034,False
28,800000,5,0,Private Sector/Self Employed,Yes,No,No,0.06986410134480622,False
28,1100000,6,1,Government Sector,Yes,No,No,0.17665289653915134,False
34,1300000,4,0,Private Sector/Self Employed,No,No,No,0.4609420858516538,False
33,1400000,3,0,Private Sector/Self Employed,Yes,No,Yes,0.9422586240318991,True
28,300000,6,0,Government Sector,Yes,No,No,0.28595474778771757,False
32,800000,5,0,Government Sector,Yes,No,No,0.13254345378450277,False
31,300000,5,0,Government Sector,No,No,No,0.006910541699139514,False
34,500000,4,0,Private Sector/Self Employed,Yes,No,No,0.11589617161319243,False
26,750000,3,0,Private Sector/Self Employed,Yes,No,No,0.21248650399067295,False
33,750000,3,1,Private Sector/Self Employed,Yes,No,No,0.24136013163331108,False
33,400000,5,0,Government Sector,Yes,No,No,0.12146851967590405,False
25,1400000,5,0,Private Sector/Self Employed,Yes,No,Yes,0.971540624545273,True
34,1000000,4,0,Private Sector/Self Employed,Yes,No,No,0.4676584663695326,False
34,1500000,7,0,Private Sector/Self Employed,Yes,Yes,Yes,0.9718715483864634,True
28,600000,7,1,Government Sector,Yes,No,No,0.15370622748922738,False
31,1200000,7,0,Government Sector,Yes,No,No,0.3057028715985846,False
34,1300000,4,1,Private Sector/Self Employed,Yes,No,No,0.30189734381243855,False
35,800000,4,1,Private Sector/Self Employed,No,No,No,0.42546453307700005,False
28,550000,4,1,Private Sector/Self Employed,Yes,Yes,No,0.3422285381756729,False
25,1350000,3,1,Private Sector/Self Employed,No,Yes,Yes,0.8395950328573544,True
33,1000000,6,0,Government Sector,Yes,Yes,No,0.6589920701503377,True
33,1500000,7,0,Private Sector/Self Employed,Yes,Yes,Yes,0.9480893957873261,True
34,500000,5,0,Private Sector/Self Employed,Yes,Yes,Yes,0.4762172538490164,False
34,1400000,4,0,Private Sector/Self Employed,No,No,Yes,0.835622844733478,True
27,450000,8,0,Private Sector/Self Employed,No,No,No,0.11830430332208904,False
25,1400000,5,0,Private Sector/Self Employed,Yes,Yes,Yes,0.9186757278866888,True
27,450000,3,0,Private Sector/Self Employed,No,No,No,0.2726955060378155,False
28,900000,5,0,Private Sector/Self Employed,Yes,No,No,0.11726270136748836,False
29,1050000,2,0,Private Sector/Self Employed,Yes,No,No,0.3794681100836762,False
34,1500000,4,1,Private Sector/Self Employed,Yes,Yes,Yes,0.9833289095352313,True
28,550000,4,1,Private Sector/Self Employed,No,No,Yes,0.257025517284357,False
32,850000,7,0,Government Sector,Yes,Yes,Yes,0.570255701887757,True
32,900000,2,0,Government Sector,Yes,Yes,No,0.20052971411441917,False
35,800000,6,0,Private Sector/Self Employed,No,Yes,No,0.7922393426829666,True
34,700000,6,0,Private Sector/Self Employed,Yes,No,No,0.8951695789411797,True
28,1250000,6,0,Private Sector/Self Employed,Yes,No,Yes,0.26356581057402867,False
27,600000,4,0,Private Sector/Self Employed,No,No,No,0.26902058936581585,False
31,1500000,4,0,Government Sector,Yes,Yes,Yes,0.9016176022640973,True
34,1300000,7,0,Government Sector,Yes,No,No,0.8669146284451515,True
30,550000,6,1,Private Sector/Self Employed,No,No,No,0.3432939145860572,False
33,1750000,4,0,Government Sector,Yes,No,No,0.4980254019098944,False
32,350000,3,1,Government Sector,Yes,No,Yes,0.448904678548038,False
31,1250000,7,0,Private Sector/Self Employed,Yes,No,No,0.47247380729139266,False
31,1300000,3,1,Government Sector,Yes,No,No,0.3131835387398646,False
28,550000,6,0,Private Sector/Self Employed,No,No,No,0.3070283119957894,False
28,300000,6,0,Government Sector,Yes,No,No,0.28595474778771757,False
26,500000,3,0,Government Sector,Yes,No,No,0.2217003199162541,False
25,1150000,7,0,Private Sector/Self Employed,No,No,No,0.4000363824900201,False
33,1100000,4,0,Government Sector,Yes,No,No,0.31352572411969193,False
28,1100000,4,0,Government Sector,Yes,No,No,0.2316423975630182,False
30,550000,3,0,Private Sector/Self Employed,No,No,No,0.4106620345699322,False
34,700000,3,0,Private Sector/Self Employed,Yes,Yes,No,0.4061653144853906,False
34,700000,3,1,Private Sector/Self Employed,Yes,No,No,0.2807488040311671,False
28,300000,5,1,Government Sector,Yes,No,No,0.16287545806965306,False
31,500000,4,1,Private Sector/Self Employed,Yes,No,No,0.30416048409144286,False
29,500000,4,0,Private Sector/Self Employed,Yes,No,No,0.4443580490969395,False
31,950000,5,0,Private Sector/Self Employed,Yes,No,No,0.194802942212666,False
28,800000,5,1,Private Sector/Self Employed,Yes,No,No,0.28350025948807334,False
31,1350000,3,0,Private Sector/Self Employed,Yes,No,Yes,0.9776357027356487,True
28,1200000,6,0,Private Sector/Self Employed,Yes,Yes,No,0.2081910999609342,False
26,1400000,9,0,Private Sector/Self Employed,Yes,No,Yes,0.9739426804861605,True
32,900000,6,0,Government Sector,Yes,No,No,0.37972681341496795,False
25,1350000,6,0,Private Sector/Self Employed,No,No,Yes,0.9626404401950761,True
34,700000,5,0,Private Sector/Self Employed,Yes,No,No,0.4859154505955812,False
28,1100000,4,1,Private Sector/Self Employed,Yes,No,No,0.361639398765496,False
25,1150000,5,1,Private Sector/Self Employed,No,No,No,0.3163089431483058,False
27,850000,3,0,Government Sector,Yes,No,No,0.3756028266646906,False
33,1500000,4,0,Private Sector/Self Employed,Yes,Yes,Yes,0.9738648829852831,True
28,1750000,5,1,Private Sector/Self Employed,Yes,No,Yes,0.7957641712307888,True
28,1150000,6,1,Private Sector/Self Employed,Yes,No,No,0.1291172864608359,False
34,1000000,6,0,Private Sector/Self Employed,Yes,Yes,Yes,0.7793263038460294,True
34,500000,4,0,Private Sector/Self Employed,Yes,No,No,0.11589617161319243,False
