state,county,year,practiceArea,injuryType,resultType,amount,is_verdict,log_amount,source,description
Virginia,Petersburg,2018,Personal Injury,Other,verdict,13779.0,1,9.53097354456765,STATE_COURT,"Virginia District Court Motion for Judgment, (Petersburg), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 13,779"
Virginia,,2018,Personal Injury,Other,verdict,13082.0,1,9.479068956510876,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 13,082"
Virginia,,2018,Personal Injury,Other,verdict,13058.0,1,9.477232830220407,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 13,058"
Virginia,Charlottesville,2018,Personal Injury,Other,verdict,12054.0,1,9.397234790615272,STATE_COURT,"Virginia District Court Motion for Judgment, (Charlottesville), plaintiff represented by MARKS & HARRISON, judgment for other, total 12,054"
Virginia,Norfolk,2018,Personal Injury,Other,verdict,10059.0,1,9.21632244365373,STATE_COURT,"Virginia District Court Motion for Judgment, (Norfolk), plaintiff represented by ALLEN ALLEN ALLEN, judgment for plaintiff, total 10,059, notes: 10:30"
Virginia,,2018,Personal Injury,Other,verdict,10058.0,1,9.216223035134337,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by JOEL BIEBER FIRM, judgment for plaintiff, total 10,058"
Virginia,Fairfax,2018,Personal Injury,Other,verdict,9587.0,1,9.168267595554275,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by HUSTON & ANGUS, judgment for plaintiff, total 9,586.52"
Virginia,,2018,Personal Injury,Other,verdict,8570.0,1,9.056139690898883,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 8,570"
Virginia,,2018,Personal Injury,Other,verdict,8046.0,1,8.993054630146133,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 8,046"
Virginia,,2018,Personal Injury,Other,verdict,8046.0,1,8.993054630146133,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 8,046"
Virginia,Fairfax,2018,Personal Injury,Other,verdict,7817.0,1,8.9641840463529,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by HUSTON & ANGUS, judgment for plaintiff, total 7,816.98"
Vermont,,2018,Car Accident,Whiplash,verdict,6590.0,1,8.79346036105272,News,Rear-end collision caused by a texting driver resulted in whiplash.
Virginia,,2018,Personal Injury,Other,verdict,5582.0,1,8.62748154531036,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for defendant, total 5,582"
Virginia,Rockingham,2018,Personal Injury,Other,verdict,5058.0,1,8.528924114291936,STATE_COURT,"Virginia District Court Motion for Judgment, (Rockingham), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 5,058"
Virginia,Shenandoah,2018,Personal Injury,Other,verdict,3549.0,1,8.174702882469461,STATE_COURT,"Virginia District Court Motion for Judgment, (Shenandoah), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 3,549"
California,,2017,Car Accident,Wrongful Death,verdict,31000000.0,1,17.249497794707484,News,Car Accident jury verdict of $31.0 million in California.
New York,,2017,Truck Accident,Wrongful Death,settlement,27500000.0,0,17.129696599000436,News,Verdict for a former Cornell student who suffered a fracture of her Lumbar Spine in a car accident in New York. The victim is now able to walk with braces but still suffers from neurogenic bowel. She will need medical help for the rest of her life. The jury awarded $5 million for her pas.
New York,,2017,Truck Accident,Wrongful Death,settlement,26000000.0,0,17.073607134447293,News,"Verdict for a sanitation worker who was fatally hit by a sweeper truck. At the time of the fatal accident, Steven Frosh was in a city garage adjusting his sweeper truck. Another truck arrived in the."
Texas,,2017,Premises Liability,Burns,settlement,25000000.0,0,17.034386422832473,CourtListener,"The total award, including postjudgment interest, was $8,063."
Nebraska,,2017,Medical Malpractice,Traumatic Brain Injury,settlement,17000000.0,0,16.648723960844016,CourtListener,"After a jury awarded $17 million to a child born with severe brain damage, the district court3 applied Nebraska’s tort-reform act to reduce the verdict by almost 90 percent, to $."
California,,2017,Truck Accident,Traumatic Brain Injury,settlement,17000000.0,0,16.648723960844016,News,"SETTLEMENT Zesatti v. Doe Construction; $17 Million Settlement- Los Angeles, California Gary Dordick's client sustained massive head and spinal trauma, including traumatic brain injury, when the car she was riding in struck a tractor-trailer making a prohibited right-turn into a retail distribution center."
Florida,,2017,Medical Malpractice,Other,verdict,14905585.29,1,16.517246619443146,CourtListener,"The jury found the Boozers liable for Hintz’s injuries and' awarded Stalley $14,905."
Florida,,2017,Other,Back Injury,verdict,7755415.0,1,15.863901995965142,CourtListener,Bus Accident jury verdict of $7.8 million in Florida.
Arizona,,2017,Medical Malpractice,Traumatic Brain Injury,settlement,7000000.0,0,15.76142084987672,News,Medical Malpractice settlement of $7.0 million in Arizona.
Ohio,Cuyahoga,2017,Car Accident,Multiple Injuries,verdict,6100000.0,1,15.623799493077952,Akron Legal News,"Jury verdict for a man seriously injured when an East Cleveland police cruiser traveling about 70 mph in a 25 mph zone struck him; the jury found both the officer and the city negligent. A second victim received $1,600,000, and $1,000,000 in punitive damages was assessed against the officer individually."
California,,2017,Truck Accident,Wrongful Death,settlement,5000000.0,0,15.424948670398354,CourtListener,"B265304 Plaintiffs and Appellants, (Los Angeles County Super."
North Carolina,,2017,Bus Accident,Wrongful Death,settlement,4250000.0,0,15.26242977619469,CourtListener,"The jury awarded Plaintiff $45,000 in punitive damages."
Pennsylvania,,2017,Motorcycle Accident,Wrongful Death,verdict,3100000.0,1,14.946912992035967,CourtListener,Motorcycle Accident jury verdict of $3.1 million in Pennsylvania.
Utah,,2017,Medical Malpractice,Wrongful Death,verdict,2940250.0,1,14.894005509820358,News,Hospital failed to diagnose aortic dissection. Patient died after presenting with abdominal and chest pain.
New York,,2017,Car Accident,Back Injury,verdict,2200000.0,1,14.603968372873895,News,Rear-ended by a taxi cab causing disc herniations and labrum tear. Required hip arthroscopic surgeries and extensive rehabilitation.
Utah,,2017,Premises Liability,Wrongful Death,verdict,1833000.0,1,14.42146507237543,News,Man with MS developed stage IV bedsores at a nursing home due to substandard care and died from an infected bedsore.
New York,,2017,Medical Malpractice,Spinal Cord Injury,settlement,1500000.0,0,14.220976332738882,CourtListener,Medical Malpractice settlement of $1.5 million in New York.
Louisiana,,2017,Medical Malpractice,Wrongful Death,verdict,1375000.0,1,14.13396501635527,CourtListener,"JUDGE SANDRA CABRINA JENKINS | ,This is an appeal of a June 9, 2015 judgment by the trial court rendered after a $1,375."
Oklahoma,,2017,Medical Malpractice,Wrongful Death,verdict,1200000.0,1,13.997832948091215,CourtListener,Medical Malpractice jury verdict of $1.2 million in Oklahoma.
New York,,2017,Car Accident,Back Injury,verdict,1100000.0,1,13.910821646859095,News,"Vehicle struck during a left turn, causing disc herniations with radiculopathy. Eventually required back surgery for pain relief."
Pennsylvania,,2017,Medical Malpractice,Wrongful Death,verdict,1000000.0,1,13.815511557963774,CourtListener,"Further, on March 21, 2013, following a bifurcated punitive damages trial, the same jury awarded $875."
New York,,2017,Car Accident,Back Injury,verdict,925000.0,1,13.73755009757506,News,T-bone collision at an intersection caused disc herniations requiring spinal fusion surgery and ongoing physical therapy.
Ohio,,2017,Medical Malpractice,Wrongful Death,verdict,560000.0,1,13.235693848424024,CourtListener,""" The case went to trial, and on November 3, 2015, the jury found in favor of Plaintiff and awarded $440,000 in compensatory damages."
Louisiana,,2017,Medical Malpractice,Wrongful Death,verdict,500000.0,1,13.122365377402328,CourtListener,"|tIn this survival action and wrongful death case, plaintiff Janet Cahanin, wife of the decedent Ronald Cahanin, brought suit against Dr."
Ohio,,2017,Truck Accident,Wrongful Death,settlement,450000.0,0,13.017005083966255,CourtListener,"In the decision, the magistrate recommended the settlement proceeds be distributed as follows: $178."
New York,,2017,Bicycle Accident,Other,verdict,425000.0,1,12.959846800844963,News,"$430,000 on behalf of a man that slipped on the step shown in the."
Mississippi,,2017,Other,Wrongful Death,verdict,400000.0,1,12.899222326086994,CourtListener,"On February 28, 2017, the plaintiffs received a jury verdict in their favor and against MVSC in the amount of $400."
New York,,2017,Other,Other,settlement,360000.0,0,12.793862088206213,CourtListener,"Bus Accident settlement of $360,000 in New York."
California,,2017,Premises Liability,Back Injury,verdict,355000.0,1,12.779875885354993,CourtListener,"Premises Liability jury verdict of $355,000 in California."
Illinois,,2017,Medical Malpractice,Traumatic Brain Injury,verdict,354070.72,1,12.77725477046559,CourtListener,"After a weeklong trial, the jury found the City liable and awarded $225,000 in damages."
Florida,,2017,Truck Accident,Wrongful Death,settlement,300000.0,0,12.611541086966115,CourtListener,The plaintiff asserted that the accident resulted in severe and permanent injuries leading to damages in excess of $300.
Georgia,,2017,Car Accident,Traumatic Brain Injury,settlement,300000.0,0,12.611541086966115,CourtListener,This case involves allegations that the defendant insurer is liable for failing to settle an insurance claim.
New York,,2017,Car Accident,Knee Injury,verdict,300000.0,1,12.611541086966115,News,Intersection collision caused a knee fracture requiring hospitalization and surgical repair.
New York,,2017,Car Accident,Shoulder Injury,settlement,300000.0,0,12.611541086966115,News,Parking lot collision worsened pre-existing shoulder injuries and caused spinal issues requiring fusion surgery.
Vermont,,2017,Car Accident,Back Injury,verdict,286185.0,1,12.56439722806665,News,Rear-end collision aggravated a pre-existing back condition.
District of Columbia,,2017,Bus Accident,Burns,settlement,265000.0,0,12.487488878546145,CourtListener,"Bus Accident settlement of $265,000 in District of Columbia."
New York,,2017,Car Accident,Back Injury,verdict,250000.0,1,12.429220196836383,News,"Car Accident jury verdict of $250,000 in New York."
Ohio,,2017,Medical Malpractice,Knee Injury,verdict,240000.0,1,12.388398368982115,CourtListener,"(CSXT), appeals the judgment of the Lucas County Court of Common Pleas, awarding appellee, Jerome Shiple, $240,000 in damages following a three-day jury trial on Shiple’s Federal Employers’ Liability Act (FELA) claim."
Nebraska,,2017,Truck Accident,Back Injury,settlement,210000.0,0,12.25486757159303,CourtListener,"In the course of her employment on September 29, 2008, she was involved in an automobile accident that resulted in injury."
Ohio,,2017,Car Accident,Soft Tissue Injury,verdict,209047.0,1,12.250319169649734,News,Multi-vehicle chain-reaction crash on I-270 caused soft tissue injuries.
Michigan,,2017,Truck Accident,Other,settlement,200000.0,0,12.206077645517674,News,Semi-truck struck a disabled vehicle on the highway.
Utah,,2017,Medical Malpractice,Soft Tissue Injury,verdict,186845.0,1,12.138040027138326,News,"General surgeon severed the left ureter during a sigmoid colectomy, requiring surgical repair."
Oklahoma,,2017,Truck Accident,Knee Injury,settlement,125000.0,0,11.736077016252437,CourtListener,"That agreement awarded Claimant $125,000 for the permanent, partial disability (PPD) and impairment ratings to the following body parts:- 40% right knee, 40% left knee and 42% back."
Connecticut,,2017,Bus Accident,Back Injury,verdict,125000.0,1,11.736077016252437,CourtListener,"Samson in a lawsuit filed against her by Defendant Matthew Hebert, and no duty to indemnify her for a $125,000 judgment entered in that case."
New York,,2017,Truck Accident,Other,settlement,100000.0,0,11.51293546492023,CourtListener,"KNIGHT, PLAINTIFF-RESPONDENT, V MEMORANDUM AND ORDER ROBERT HOLLAND AND CIRCLE L, LLC, DEFENDANTS-APPELLANTS."
Louisiana,,2017,Medical Malpractice,Shoulder Injury,settlement,100000.0,0,11.51293546492023,CourtListener,"They stated that they reached a full and final settlement with Glenwood and Nurse Vollmar for the payment of $95,000, paid pursuant to the Medical Malpractice Act, with a full reservation of rights, claims and causes of action against the Fund."
Maine,,2017,Bus Accident,Burns,verdict,75000.0,1,11.225256725762893,CourtListener,"The court granted Canney’s motion and, after a hearing on damages at which Burns did not appear, awarded Canney $75,000 plus interest and costs."
Colorado,,2017,Car Accident,Back Injury,verdict,41746.76,1,10.639401076145033,CourtListener,The jury had therefore intended to award total damages of only $20.
Kentucky,,2017,Truck Accident,Burns,verdict,26330.0,1,10.178502231260227,CourtListener,"The Beer Trappe sustained damages in the amount of $26,330 in repairs."
Virginia,,2017,Personal Injury,Other,verdict,25058.0,1,10.128988323424016,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 25,058"
Virginia,,2017,Personal Injury,Other,verdict,25046.0,1,10.128509338862111,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 25,046, notes: TRANSFER TO LOUISA COUNTY GDC"
Virginia,,2017,Personal Injury,Other,verdict,25046.0,1,10.128509338862111,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 25,046, notes: TRANSFERED TO HENRICO GDC ON APPROVAL"
North Dakota,,2017,Truck Accident,Wrongful Death,verdict,25000.0,1,10.12667110305036,CourtListener,"Truck Accident jury verdict of $25,000 in North Dakota."
New York,,2017,Truck Accident,Other,verdict,25000.0,1,10.12667110305036,CourtListener,"Plaintiff commenced this action to recover the principal sum of $25,000 for damages sustained to his vehicle when, while on the Long Island Expressway in Queens, New York, his vehicle rear-ended a vehicle operated by defendant Argante R."
Idaho,,2017,Premises Liability,Back Injury,verdict,25000.0,1,10.12667110305036,CourtListener,"She obtained a $25,000 default judgment against the Thomases."
Virginia,Chesterfield,2017,Personal Injury,Other,verdict,23056.0,1,10.045724689956613,STATE_COURT,"Virginia District Court Motion for Judgment, (Chesterfield), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 23,056, notes: COMPLAINT:RCVD & GD:2-22, G/D RCVD 2-22-18"
Virginia,,2017,Personal Injury,Other,verdict,22556.0,1,10.023800718046136,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 22,556"
Virginia,,2017,Personal Injury,Other,verdict,21570.0,1,9.979105098994717,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 21,570"
Virginia,,2017,Personal Injury,Other,verdict,20069.0,1,9.906981441790384,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 20,069"
Virginia,Henrico,2017,Personal Injury,Other,verdict,20058.0,1,9.906433209824698,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 20,058, notes: 21/21 G/D RECD 041117"
Florida,,2017,Truck Accident,Other,verdict,20000.0,1,9.90353755128617,CourtListener,"Before trial, GEICO and the co-defendant uninsured motorist driver admitted liability for the accident, and the court ordered that the plaintiff, GEICO’s insured, was entitled to recover an award of punitive damages against the uninsured motorist driver in an amount to be determined in the second."
New York,,2017,Medical Malpractice,Back Injury,verdict,20000.0,1,9.90353755128617,CourtListener,"Memorandum: In this action to recover damages for injuries sustained by plaintiff in a motorcycle accident, the jury returned a verdict that, inter alia, awarded plaintiff no damages for past pain and suffering and $20,000 for future pain and suffering."
Virginia,Virginia Beach,2017,Personal Injury,Other,verdict,18549.0,1,9.82822506803558,STATE_COURT,"Virginia District Court Motion for Judgment, (Virginia Beach), plaintiff represented by SHAPIRO APPLETON, judgment for plaintiff, total 18,549"
Virginia,Henrico,2017,Personal Injury,Other,verdict,18058.0,1,9.801399454452342,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 18,058"
Virginia,,2017,Personal Injury,Other,verdict,16058.0,1,9.68402471906149,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 16,058"
Virginia,Henrico,2017,Personal Injury,Other,verdict,16058.0,1,9.68402471906149,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 16,058, notes: G/D-DONE"
Virginia,Prince William,2017,Personal Injury,Other,verdict,15056.0,1,9.619598278323043,STATE_COURT,"Virginia District Court Motion for Judgment, (Prince William), plaintiff represented by ALLEN, ALLEN, ALLEN, judgment for plaintiff, total 15,056"
Ohio,,2017,Truck Accident,Back Injury,settlement,14975.0,0,9.614204198717374,CourtListener,"Truck Accident settlement of $14,975 in Ohio."
Virginia,,2017,Personal Injury,Other,verdict,14570.0,1,9.586788531013854,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 14,570"
Virginia,Petersburg,2017,Personal Injury,Other,verdict,14459.0,1,9.579141495712756,STATE_COURT,"Virginia District Court Motion for Judgment, (Petersburg), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 14,459"
Virginia,,2017,Personal Injury,Other,verdict,14058.0,1,9.551018039079908,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 14,058"
Virginia,Henrico,2017,Personal Injury,Other,verdict,12546.0,1,9.4372368721597,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 12,546, notes: COMPLAINT FILED / GD RCVD 070717"
Virginia,,2017,Personal Injury,Other,verdict,12528.0,1,9.435801236245553,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 12,527.82"
Virginia,,2017,Personal Injury,Other,verdict,12058.0,1,9.397566548103592,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 12,058"
Virginia,,2017,Personal Injury,Other,verdict,12046.0,1,9.396570945266852,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 12,046"
Virginia,,2017,Personal Injury,Other,verdict,11371.0,1,9.33890947277089,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 11,370.56"
Virginia,,2017,Personal Injury,Other,verdict,11058.0,1,9.31099985507536,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 11,058"
Virginia,,2017,Personal Injury,Other,verdict,11046.0,1,9.309914176872276,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 11,046"
Virginia,Fairfax,2017,Personal Injury,Other,verdict,10058.0,1,9.216223035134337,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 10,058"
Virginia,,2017,Personal Injury,Other,verdict,9558.0,1,9.165238398063762,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 9,558"
Virginia,,2017,Personal Injury,Other,verdict,7396.0,1,8.908829791587868,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 7,396"
Virginia,Henrico,2017,Personal Injury,Other,verdict,7358.0,1,8.903679332926599,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 7,358"
Virginia,,2017,Personal Injury,Other,verdict,6558.0,1,8.788593431293735,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 6,558"
Virginia,Charlottesville,2017,Personal Injury,Other,verdict,6056.0,1,8.708969906980947,STATE_COURT,"Virginia District Court Motion for Judgment, (Charlottesville), plaintiff represented by ALLEN ALLEN ALLEN &, judgment for plaintiff, total 6,056"
Virginia,,2017,Personal Injury,Other,verdict,4558.0,1,8.424858580213442,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN, ALLEN, judgment for plaintiff, total 4,558"
Virginia,,2017,Personal Injury,Other,verdict,3346.0,1,8.115819701211327,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 3,346"
California,,2016,Truck Accident,Other,verdict,125000000.0,1,18.643824303266577,News,$125.0 million jury verdict in a truck accident case in California . The plaintiff sustained personal injury and was awarded damages.
Ohio,,2016,Medical Malpractice,Traumatic Brain Injury,verdict,28746000.0,1,17.174009219880762,News,"Hospital failed to intervene during labor, resulting in cerebral palsy and permanent brain damage to the infant."
Missouri,,2016,Medical Malpractice,Traumatic Brain Injury,verdict,23000000.0,1,16.951004817371683,CourtListener,Medical Malpractice jury verdict of $23 million in Missouri.
Colorado,,2016,Medical Malpractice,Traumatic Brain Injury,settlement,22300000.0,0,16.920097281273396,News,"Largest Medical Malpractice Settlement in Colorado $22.3 million medical malpractice settlement. In David Woodruff the largest known medical malpractice settlement in Colorado. Mr. Woodruff represented a child who was injured when several hospital staff members violated hospital policy, causing a young boy to suffer catastrophic brain injury from lack of oxygen. After s."
Ohio,,2016,Other,Wrongful Death,settlement,20000000.0,0,16.811242881518265,CourtListener,Other settlement of $20.0 million in Ohio.
California,,2016,Other,Spinal Cord Injury,settlement,19000000.0,0,16.759949589762293,CourtListener,"At the close of Nickerson‘s case, the trial court granted Nickerson‘s motion for a directed verdict on the breach of contract cause of action and awarded him $31,500 in unpaid policy benefits."
New York,,2016,Bus Accident,Traumatic Brain Injury,settlement,16000000.0,0,16.588099342704055,CourtListener,Bus Accident settlement of $16 million in New York.
Pennsylvania,Lancaster,2016,Car Accident,Wrongful Death,verdict,15100000.0,1,16.530205368010318,News,A drunk driver with a suspended license and a 0.144 BAC was speeding and weaving on East King Street in Lancaster when he caused a crash that killed 24-year-old Kaitlyn Berry and left her mother needing a wheelchair. A Lancaster County jury awarded $15.1 million.
California,,2016,Truck Accident,Spinal Cord Injury,settlement,10900000.0,0,16.204273438942487,News,"San Bernardino, California Gary Dordick's client, Juan Velasco, was involved in a multi-vehicle collision in June of 2016. Velasco suffered serious injuries resulting in quadriplegia when he was rear-ended by a construction vehicle. The force of the collision drove him into the car immediately ahead of him."
California,,2016,Truck Accident,Back Injury,verdict,10780000.0,1,16.1932032162095,News,Truck made improper turn; victim required spine fusion surgery.
Colorado,,2016,Bus Accident,Other,verdict,6000000.0,1,15.607270193858982,News,The Largest Personal Injury Verdict in Colorado in Steve Wahlberg received the largest personal injury verdict in Colorado in 2016. They represented a pedestrian who was run over by a bus. The jury awarded the fourth largest verdict in Colorado History for permanent physical impairment plus all of Mr. McDonald’s past and future medical expenses. The jury found that Horizon Coach Li.
Illinois,,2016,Medical Malpractice,Wrongful Death,verdict,5001000.0,1,15.42514865036103,News,"Surgeon negligently cut an artery during a hysterectomy, causing cardiac arrest and death."
California,,2016,Car Accident,Broken Bones,verdict,4200000.0,1,15.250595321348806,News,"Broad-side collision causing head, face, and shoulder injuries."
California,,2016,Car Accident,Broken Bones,verdict,4100000.0,1,15.226497775576945,News,Low-speed impact with disputed injuries.
California,,2016,Premises Liability,Broken Bones,verdict,3530000.0,1,15.07680871219556,News,Intoxicated patron fell from window; building had unsafe windows.
Colorado,,2016,Truck Accident,Wrongful Death,settlement,2600000.0,0,14.77102238760702,News,"Settlement Against a Reckless Truck Driver In January 2016, Steve Wahlberg $2.6 million settlement from a reckless truck driver who seriously injured a Wyoming wheat farmer and killed his beloved wife. Tom Tasker argued and briefed the case all the way to the Supreme Court; winning the full victory on coverage. Shortly after the victory, the case settled."
New Jersey,,2016,Other,Other,settlement,1500000.0,0,14.220976332738882,News,"$1,500,000 settlement for passenger injured in a serious train crash in Hoboken, New Jersey on September 29, 2016."
New York,,2016,Medical Malpractice,Wrongful Death,settlement,1500000.0,0,14.220976332738882,CourtListener,"The defendant Olena Ksovreli appeals from an order of the Supreme Court, Kings County (Pfau, J."
Texas,,2016,Truck Accident,Wrongful Death,settlement,1305628.5,0,14.082195857912208,CourtListener,"(Jean) suffered fatal injuries from a vehicle accident in Corpus Christi, Texas when a commercial truck, driven by Mumme, ran a red light and collided with his car."
California,,2016,Car Accident,Shoulder Injury,verdict,1130000.0,1,13.937729075643883,News,Rear-end causing shoulder and lower back injury.
Colorado,,2016,Car Accident,Other,verdict,1115504.76,1,13.924818456445157,CourtListener,"Noneconomic damages $ 468,010 to $936."
Mississippi,,2016,Other,Wrongful Death,verdict,1095000.0,1,13.90626583447433,CourtListener,"The trial court then submitted the issue of punitive damages to the jury, and the jury returned a verdict for punitive damages in the amount of $500."
New York,,2016,Medical Malpractice,Spinal Cord Injury,settlement,1016613.0,0,13.83198805529496,CourtListener,Medical Malpractice settlement of $1 million in New York.
Mississippi,,2016,Medical Malpractice,Wrongful Death,verdict,1000000.0,1,13.815511557963774,CourtListener,"Cleveland Nursing and Rehabilitation Center, LLC, (“Cleveland”) filed a motion for new trial alleging, inter alia, that the jury, which awarded the Estate of Annie Mae Gully (hereinafter “Bellmon”) $1,000,000, had been allowed to hear undisclosed opinions from an expert and improper closing argum."
California,,2016,Truck Accident,Wrongful Death,settlement,750001.0,0,13.527831152175605,CourtListener,) Michaelson and V&J Rock Transport were awarded $98.
California,,2016,Medical Malpractice,Knee Injury,settlement,730000.0,0,13.500801182986649,CourtListener,Defendants and Appellants.
Louisiana,,2016,Medical Malpractice,Back Injury,verdict,560000.0,1,13.235693848424024,CourtListener,"|2In this medical malpractice case, the defendants appeal the trial court’s entry of a judgment notwithstanding the jury’s verdict (JNOV) and its conditional grant of a motion for a new trial in favor of the plaintiffs."
New York,,2016,Truck Accident,Wrongful Death,verdict,539000.0,1,13.197472705176983,CourtListener,"Truck Accident jury verdict of $539,000 in New York."
California,,2016,Car Accident,Soft Tissue Injury,verdict,421000.0,1,12.95039048795861,News,"$421,000 jury verdict in a car accident case in California . The plaintiff sustained soft tissue injury and was awarded damages."
Louisiana,,2016,Medical Malpractice,Back Injury,verdict,154570.37,1,11.948411210405267,CourtListener,Would grant and assigns reasons: lil respectfully dissent and would grant defendant LAMMICO’s application for the reasons assigned in Judge Bonin’s dissent.
Louisiana,,2016,Medical Malpractice,Wrongful Death,verdict,154470.37,1,11.947764050705025,CourtListener,"Therefore, we affirm the trial court’s judgment assessing all costs, totaling $154."
Georgia,,2016,Truck Accident,Wrongful Death,verdict,150000.0,1,11.918397239722838,CourtListener,"Following the first phase of the bifurcated trial, the jury returned a verdict of $150,000 in compensatory damages and concluded that Dagne was liable for punitive damages."
Michigan,,2016,Premises Liability,Other,settlement,150000.0,0,11.918397239722838,News,Dog bite involving a minor child.
Ohio,,2016,Premises Liability,Soft Tissue Injury,verdict,120000.0,1,11.695255355062795,CourtListener,"” Approximately nine months later, while the motion for summary judgment was pending, Gerson moved the trial court to increase the amount of the bond to $50,000, claiming that a proposed deal to sell the property fell through due to the existence of the restraining order."
Michigan,,2016,Slip and Fall,Other,settlement,97500.0,0,11.487617913343598,News,Postal carrier slipped and fell on ice while working.
Oklahoma,,2016,Workplace Injury,Wrongful Death,verdict,45084.0,1,10.716304875934007,CourtListener,[he] is due compensation at the rate of $.
Louisiana,,2016,Medical Malpractice,Back Injury,verdict,30757.62,1,10.333925559154148,CourtListener,"Hln this medical malpractice lawsuit, Plaintiffs appeal the judgment of the trial court awarding costs to Defendants."
Massachusetts,,2016,Medical Malpractice,Traumatic Brain Injury,verdict,30000.0,1,10.308985993422082,CourtListener,"INTRODUCTION On August 5, 2012, Plaintiff Megan C."
Virginia,,2016,Personal Injury,Other,verdict,25046.0,1,10.128509338862111,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 25,046"
Virginia,,2016,Personal Injury,Other,verdict,25046.0,1,10.128509338862111,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 25,046, notes: TRANSFERRED TO HANOVER COUNTY GENERAL DISTRICT COURT"
